epoch,boundary_boundary_f1,boundary_loss,center_loss,learning_rate,loss,offset_loss,semantic_foreground_miou,semantic_iou_circle,semantic_iou_circle_full,semantic_iou_rectangle,semantic_iou_rectangle_concave,semantic_loss,semantic_mean_iou,semantic_pixel_accuracy,val_boundary_boundary_f1,val_boundary_loss,val_center_loss,val_loss,val_offset_loss,val_semantic_foreground_miou,val_semantic_iou_circle,val_semantic_iou_circle_full,val_semantic_iou_rectangle,val_semantic_iou_rectangle_concave,val_semantic_loss,val_semantic_mean_iou,val_semantic_pixel_accuracy
91,0.7522139549255371,0.21592922508716583,0.1694154292345047,0.00026796991005539894,0.2991093099117279,0.0028608571738004684,0.9325869083404541,0.9420214295387268,0.9087887406349182,0.9278110265731812,0.9517264366149902,0.03900151699781418,0.9414671659469604,0.9821316003799438,0.7510741353034973,0.26383545994758606,0.7664865851402283,1.0423251390457153,0.0025081138592213392,0.8207858800888062,0.89481520652771,0.8275416493415833,0.7981809377670288,0.7626057863235474,0.16654187440872192,0.8497549295425415,0.9671759009361267
92,0.7527127861976624,0.21570536494255066,0.17568226158618927,0.0002672231348697096,0.3044322431087494,0.00284259463660419,0.9334683418273926,0.9415719509124756,0.909389078617096,0.9288620352745056,0.9540503025054932,0.03821227326989174,0.9421807527542114,0.982249915599823,0.749344527721405,0.2647153437137604,0.7798248529434204,1.0669054985046387,0.0029106384608894587,0.8157406449317932,0.8944151401519775,0.8199023008346558,0.7839614152908325,0.7646838426589966,0.17682906985282898,0.845457911491394,0.9658169746398926
93,0.7543990612030029,0.21474432945251465,0.17822420597076416,0.00026646885089576244,0.30821526050567627,0.0029727728106081486,0.9314137697219849,0.9364070892333984,0.9109140634536743,0.9295880198478699,0.9487460255622864,0.03958023339509964,0.9405871629714966,0.9822482466697693,0.7500467300415039,0.26608529686927795,0.7695220112800598,1.0524578094482422,0.002671975176781416,0.8149545192718506,0.8955001831054688,0.8331767320632935,0.7869748473167419,0.7441664338111877,0.1724933534860611,0.8448632955551147,0.9663418531417847
94,0.7561739683151245,0.2122737020254135,0.16119670867919922,0.000265707029029727,0.2875320017337799,0.002726397244259715,0.9344821572303772,0.9429654479026794,0.911929726600647,0.9299245476722717,0.9531091451644897,0.03731418773531914,0.9430861473083496,0.9826096892356873,0.7512428164482117,0.2649801969528198,0.7647418975830078,1.0410512685775757,0.0027481350116431713,0.8188796639442444,0.8942621350288391,0.8346428871154785,0.8210376501083374,0.7255759835243225,0.16619545221328735,0.8477880358695984,0.9669373631477356
95,0.7573285102844238,0.21096910536289215,0.15966244041919708,0.0002649378147907555,0.2860531508922577,0.0027341595850884914,0.934443473815918,0.9442650079727173,0.9124202132225037,0.9301156401634216,0.950972855091095,0.03785567358136177,0.9430824518203735,0.9826776385307312,0.7498359680175781,0.2655075192451477,0.7525252103805542,1.0329687595367432,0.0025012344121932983,0.8067892789840698,0.893195629119873,0.8260371685028076,0.8148791790008545,0.6930450201034546,0.17048822343349457,0.8380508422851562,0.9658336639404297
96,0.7570279836654663,0.21220529079437256,0.16181370615959167,0.00026416117907501757,0.2871570289134979,0.0027054590173065662,0.9358001947402954,0.9431853890419006,0.9122366905212402,0.931908130645752,0.9558706283569336,0.036366403102874756,0.9441604614257812,0.9828123450279236,0.7513644099235535,0.2631296217441559,0.7944292426109314,1.0739130973815918,0.0024462505243718624,0.811061680316925,0.8953437805175781,0.834550142288208,0.8175515532493591,0.6968013048171997,0.17056263983249664,0.8414017558097839,0.9662162065505981
97,0.7591152191162109,0.2097603976726532,0.16090568900108337,0.000263377238297835,0.28544294834136963,0.0026187419425696135,0.935870885848999,0.9450141787528992,0.912948727607727,0.9314646124839783,0.954055905342102,0.03673390671610832,0.9442808032035828,0.982952356338501,0.750531017780304,0.26550954580307007,0.7517284154891968,1.0257151126861572,0.0022427323274314404,0.7815691828727722,0.8947938680648804,0.8293512463569641,0.8120216131210327,0.5901100635528564,0.16441889107227325,0.8178510665893555,0.96421217918396
98,0.7561690807342529,0.21275568008422852,0.17021378874778748,0.0002625859924592078,0.297650009393692,0.002745698904618621,0.9354367852210999,0.9444679617881775,0.9106926918029785,0.9299817681312561,0.9566048979759216,0.03818514198064804,0.9438750147819519,0.9827092289924622,0.7505667805671692,0.2652420401573181,0.76980060338974,1.056432843208313,0.0024001968558877707,0.7684487700462341,0.8920105695724487,0.8181944489479065,0.8139033913612366,0.5496866106987,0.17693482339382172,0.8070564270019531,0.9623685479164124
99,0.7586596012115479,0.2103230059146881,0.15860556066036224,0.00026178749976679683,0.28415510058403015,0.002698366530239582,0.9331351518630981,0.9423357248306274,0.9110921025276184,0.9303065538406372,0.9488064050674438,0.037332240492105484,0.941985011100769,0.9824701547622681,0.7510157823562622,0.26471301913261414,0.8267074227333069,1.1239553689956665,0.002543029375374317,0.7809836268424988,0.8941361308097839,0.8075549602508545,0.8115275502204895,0.6107159852981567,0.18754807114601135,0.8169616460800171,0.9628235101699829
100,0.7610633373260498,0.207391157746315,0.14901922643184662,0.0002609818475320935,0.27118468284606934,0.002535482170060277,0.93672114610672,0.9452824592590332,0.9138650298118591,0.932624876499176,0.9551125764846802,0.03539811074733734,0.9449963569641113,0.9831507802009583,0.7505650520324707,0.2670030891895294,0.7800467610359192,1.0774168968200684,0.002794841304421425,0.7624523639678955,0.8942811489105225,0.8201858997344971,0.7882302403450012,0.5471122860908508,0.1863768845796585,0.8020563125610352,0.9610452055931091
101,0.7597948312759399,0.20893970131874084,0.15881000459194183,0.00026016903575509787,0.2825649678707123,0.00265334895811975,0.9356177449226379,0.9453781247138977,0.9135293364524841,0.9307549595832825,0.9528087377548218,0.03623568266630173,0.9440839886665344,0.9829266667366028,0.7492913007736206,0.2682240605354309,0.7671397924423218,1.056232213973999,0.0024406681768596172,0.7844651937484741,0.893233060836792,0.8287309408187866,0.7868258357048035,0.6290709972381592,0.17814156413078308,0.8202099800109863,0.9638896584510803
102,0.7609027028083801,0.20807653665542603,0.14998964965343475,0.0002593491517473012,0.27403679490089417,0.0026885459665209055,0.9356305003166199,0.9447112083435059,0.9125745296478271,0.931415319442749,0.9538214206695557,0.03680059686303139,0.9440972208976746,0.9829392433166504,0.748880922794342,0.26801007986068726,0.745673418045044,1.0165399312973022,0.0022571312729269266,0.8140827417373657,0.8930594325065613,0.8200132250785828,0.8291354775428772,0.7141229510307312,0.1602768748998642,0.8441444635391235,0.9668900370597839
103,0.763116180896759,0.20572611689567566,0.1398976594209671,0.0002585222537163645,0.26052960753440857,0.0025162214878946543,0.9381064772605896,0.9468478560447693,0.9142457246780396,0.9334039688110352,0.9579283595085144,0.03460603952407837,0.9461532831192017,0.9833806753158569,0.7502436637878418,0.2689533829689026,0.7853876948356628,1.075783133506775,0.0023849233984947205,0.7683738470077515,0.8924340009689331,0.8275627493858337,0.794134259223938,0.559364378452301,0.17923669517040253,0.8068114519119263,0.9617911577224731
104,0.7620874047279358,0.20743533968925476,0.15149423480033875,0.00025768837076611817,0.2795742154121399,0.0026724410708993673,0.9294828176498413,0.9333620667457581,0.9126545786857605,0.9316142797470093,0.9403001666069031,0.041056156158447266,0.939196765422821,0.982518196105957,0.7502681612968445,0.26841068267822266,0.7494509220123291,1.0476131439208984,0.0023059521336108446,0.7526404857635498,0.8917545676231384,0.8282849192619324,0.7646304368972778,0.5258918404579163,0.18734005093574524,0.7943613529205322,0.9602305293083191
105,0.7642896175384521,0.2053292691707611,0.14581620693206787,0.00025684756110422313,0.2678663730621338,0.0026428138371556997,0.9368034601211548,0.9461843967437744,0.915145754814148,0.9323270320892334,0.9535566568374634,0.03598975017666817,0.9451195597648621,0.9832771420478821,0.7510574460029602,0.2678542733192444,0.6834614276885986,0.9567452669143677,0.0022209477610886097,0.7816857099533081,0.8940099477767944,0.8391504883766174,0.8026557564735413,0.5909267067909241,0.16281118988990784,0.8180327415466309,0.9644190669059753
106,0.7640758752822876,0.20569775998592377,0.15108394622802734,0.00025599991204217076,0.2735100984573364,0.0025807488709688187,0.9357987642288208,0.9468675255775452,0.9145911335945129,0.9318068623542786,0.9499293565750122,0.03630207106471062,0.9442974925041199,0.9831434488296509,0.7528584599494934,0.2652584910392761,0.709583580493927,0.9862151741981506,0.002234157407656312,0.7846474647521973,0.8942593932151794,0.8205530047416687,0.7995440363883972,0.6242334246635437,0.1671767234802246,0.8204315900802612,0.9642349481582642
107,0.7625747323036194,0.20656521618366241,0.16258005797863007,0.00025514542357996106,0.28698593378067017,0.0025577840860933065,0.9355827569961548,0.9437785744667053,0.9117556810379028,0.931620180606842,0.9551771283149719,0.03797794133424759,0.9441000819206238,0.9830197095870972,0.7546679377555847,0.26275089383125305,0.7534770965576172,1.0113695859909058,0.0023788718972355127,0.8120746612548828,0.8936879634857178,0.84480881690979,0.8557771444320679,0.6540246605873108,0.14922353625297546,0.8427008390426636,0.9683716297149658
108,0.7673393487930298,0.20223748683929443,0.13651540875434875,0.00025428421213291585,0.2545328140258789,0.002351262141019106,0.939659059047699,0.9491453170776367,0.9163051843643188,0.9341022968292236,0.9590835571289062,0.033690355718135834,0.9474642872810364,0.9836851358413696,0.7542412281036377,0.26358330249786377,0.7768558859825134,1.0443387031555176,0.002398253418505192,0.8003301620483398,0.8917775750160217,0.845579981803894,0.8326214551925659,0.631341814994812,0.15845292806625366,0.8329944610595703,0.9664909243583679
109,0.767713725566864,0.20167657732963562,0.13791388273239136,0.00025341627770103514,0.2555311322212219,0.0023895693011581898,0.9396532773971558,0.9489955306053162,0.9159610867500305,0.9342105984687805,0.959446132183075,0.0333658792078495,0.9475099444389343,0.983790934085846,0.7528932094573975,0.2672698199748993,0.7879767417907715,1.0808271169662476,0.002394150709733367,0.7676560878753662,0.8917861580848694,0.8481215238571167,0.7857781648635864,0.5449384450912476,0.1823514997959137,0.8064018487930298,0.9622924327850342
110,0.766109824180603,0.2034970074892044,0.147495836019516,0.0002525417075958103,0.26808902621269226,0.0024974823463708162,0.937532901763916,0.9460399150848389,0.9155364036560059,0.9336336255073547,0.9549216628074646,0.035438310354948044,0.945736289024353,0.9834631681442261,0.749230682849884,0.2711528539657593,0.6868260502815247,0.963239312171936,0.0023903425317257643,0.8130919337272644,0.8947626352310181,0.8435391783714294,0.8051142692565918,0.7089517116546631,0.16436617076396942,0.8432844281196594,0.9667679071426392
111,0.7680397033691406,0.20188328623771667,0.14655080437660217,0.00025166053092107177,0.26563864946365356,0.002436684910207987,0.938635528087616,0.9458824992179871,0.9163916110992432,0.9342273473739624,0.9580403566360474,0.03468581289052963,0.946642279624939,0.9836125373840332,0.7499024271965027,0.27038106322288513,0.637092113494873,0.9000688195228577,0.0023753782734274864,0.8110191822052002,0.8946690559387207,0.8496503233909607,0.8288840055465698,0.6708731651306152,0.15126068890094757,0.841718316078186,0.9675315022468567
112,0.7695068120956421,0.2005382627248764,0.14030945301055908,0.00025077283498831093,0.25827938318252563,0.002421845681965351,0.9387245774269104,0.9490566849708557,0.9167658090591431,0.9342695474624634,0.9548063278198242,0.034095898270606995,0.9467482566833496,0.9837174415588379,0.7476056814193726,0.27517473697662354,0.7285381555557251,1.007968544960022,0.002398447133600712,0.787899911403656,0.8934695720672607,0.8296301960945129,0.8166170716285706,0.6118826866149902,0.1657627373933792,0.8227298855781555,0.9643946290016174
113,0.7679091095924377,0.20148059725761414,0.14243188500404358,0.0002498786780051887,0.26135122776031494,0.0023670850787311792,0.9355474710464478,0.9418173432350159,0.9162425398826599,0.9344114661216736,0.9497185945510864,0.03477732837200165,0.9441920518875122,0.9834387302398682,0.7496626377105713,0.270621657371521,0.7704018950462341,1.0518479347229004,0.0021623431239277124,0.802734911441803,0.8908329010009766,0.8376491069793701,0.8098687529563904,0.6725889444351196,0.169953852891922,0.8353500366210938,0.9668010473251343
114,0.7700932621955872,0.19955889880657196,0.13808609545230865,0.00024897808907553554,0.25516796112060547,0.0024435874074697495,0.939632773399353,0.9480472803115845,0.9175405502319336,0.9350200295448303,0.9579232931137085,0.03355389088392258,0.9475160837173462,0.9838891625404358,0.7526000738143921,0.27010276913642883,0.7751746773719788,1.0420302152633667,0.002342982217669487,0.819153368473053,0.8865139484405518,0.8473324775695801,0.8535574674606323,0.689209520816803,0.15529987215995789,0.8483436703681946,0.9685587882995605
115,0.7699618935585022,0.19958160817623138,0.14442437887191772,0.0002480711555108428,0.26129692792892456,0.0023228046484291553,0.9396917819976807,0.9490780830383301,0.9169088006019592,0.935475766658783,0.9573044776916504,0.03353308141231537,0.9475420713424683,0.9838636517524719,0.7539771795272827,0.26738688349723816,0.7107179164886475,0.9735197424888611,0.0022144990507513285,0.8279252052307129,0.890419065952301,0.8458393812179565,0.831112802028656,0.7443293929100037,0.1525251269340515,0.8558205366134644,0.9694413542747498
116,0.7710780501365662,0.19845899939537048,0.13335952162742615,0.00024715790641494095,0.24956926703453064,0.002312609925866127,0.9395685195922852,0.9508392810821533,0.917243242263794,0.9341803789138794,0.9560113549232483,0.03332944214344025,0.9474941492080688,0.9839193224906921,0.753633975982666,0.268271803855896,0.7871743440628052,1.06318199634552,0.0023387717083096504,0.810941219329834,0.8897055983543396,0.8452510833740234,0.8124706149101257,0.6963374614715576,0.16519148647785187,0.842048168182373,0.9677401781082153
117,0.7711348533630371,0.1986420452594757,0.13765361905097961,0.00024623842909932137,0.2541719973087311,0.002324797445908189,0.9396096467971802,0.9484196305274963,0.9171398878097534,0.9348846673965454,0.9579945802688599,0.03353434056043625,0.9474854469299316,0.9838516712188721,0.7525550723075867,0.2702539563179016,0.6701762080192566,0.9302337169647217,0.001997296931222081,0.8269938230514526,0.8943383097648621,0.8481240272521973,0.8431904911994934,0.7223224639892578,0.14896030724048615,0.8548110723495483,0.9693397283554077
118,0.7728391289710999,0.19652272760868073,0.12945285439491272,0.00024531278177164495,0.244071364402771,0.002225592266768217,0.9413222670555115,0.9503506422042847,0.9179118275642395,0.9359862208366394,0.9610403180122375,0.032640788704156876,0.9489118456840515,0.9841493368148804,0.7536613345146179,0.26795077323913574,0.6617231965065002,0.9258331060409546,0.0023250088561326265,0.8327178955078125,0.894368588924408,0.8554551601409912,0.833113431930542,0.7479341626167297,0.15344224870204926,0.8593509793281555,0.9694632291793823
119,0.7697774767875671,0.2000904083251953,0.14412838220596313,0.00024438099353574216,0.26405957341194153,0.0023913357872515917,0.9385347962379456,0.9467335939407349,0.915830135345459,0.9340778589248657,0.9574976563453674,0.03631621599197388,0.9466058015823364,0.9836786985397339,0.752271294593811,0.26873284578323364,0.6525653004646301,0.9235134124755859,0.002327259397134185,0.8188086748123169,0.8968126177787781,0.8419274091720581,0.8167459964752197,0.7197487950325012,0.15996398031711578,0.8482027053833008,0.968083918094635
120,0.7732200026512146,0.1965736597776413,0.12934620678424835,0.00024344315170310438,0.2439618855714798,0.0022298654075711966,0.941688060760498,0.9494996070861816,0.9184426069259644,0.936385452747345,0.9624245166778564,0.03261210769414902,0.9492453336715698,0.9842766523361206,0.7516356110572815,0.27179399132728577,0.6519913673400879,0.9350570440292358,0.002299840794876218,0.8120086193084717,0.8967470526695251,0.8404498100280762,0.798852801322937,0.7119849324226379,0.1708984524011612,0.8424791097640991,0.9666628837585449
121,0.7739607095718384,0.19638530910015106,0.1316976249217987,0.0002424993144813925,0.24737679958343506,0.0022139803040772676,0.9412075877189636,0.9509720802307129,0.9184110760688782,0.9356821179389954,0.9597650170326233,0.03388768434524536,0.9488557577133179,0.9842028617858887,0.7519779205322266,0.27042996883392334,0.7306479215621948,1.0081064701080322,0.001993452198803425,0.788658618927002,0.8967040181159973,0.8433710336685181,0.8018364906311035,0.6127229928970337,0.16629618406295776,0.8243609666824341,0.9665890336036682
122,0.7723473310470581,0.19727841019630432,0.13271160423755646,0.00024154954007826746,0.24992182850837708,0.002301412168890238,0.936528742313385,0.9452928900718689,0.917510449886322,0.9341345429420471,0.9491770267486572,0.03484366461634636,0.9450339078903198,0.9836136698722839,0.7525562047958374,0.2695409953594208,0.7509880661964417,1.046377420425415,0.0023330345284193754,0.7741298675537109,0.8946807980537415,0.8461552262306213,0.780304491519928,0.5753787159919739,0.18407385051250458,0.8122812509536743,0.9641740322113037
123,0.7752771377563477,0.19512683153152466,0.12828277051448822,0.00024059387214947492,0.24213047325611115,0.0022394901607185602,0.9415513873100281,0.9498912692070007,0.9188184142112732,0.9364967346191406,0.9609992504119873,0.032418325543403625,0.9491448402404785,0.9842928647994995,0.7523502111434937,0.27054929733276367,0.6399676203727722,0.9486526250839233,0.002551926765590906,0.7799922227859497,0.8938637375831604,0.8503496050834656,0.7914705872535706,0.5842848420143127,0.19663749635219574,0.8164828419685364,0.963882327079773
124,0.7752867341041565,0.19459804892539978,0.1284756362438202,0.00023963239800650626,0.24248148500919342,0.002277654828503728,0.9419299364089966,0.9514695405960083,0.9186920523643494,0.9362415671348572,0.9613162279129028,0.03274541348218918,0.9494525790214539,0.9843239188194275,0.7529699802398682,0.27046987414360046,0.6438965797424316,0.9423257112503052,0.0026271736714988947,0.7801312208175659,0.8940377235412598,0.8547437787055969,0.7991484999656677,0.5725950002670288,0.18630045652389526,0.8161839246749878,0.9632685780525208
125,0.7754334211349487,0.1945355236530304,0.13650690019130707,0.0002386651758570224,0.2501007318496704,0.002195061417296529,0.9413407444953918,0.9497189521789551,0.9184699058532715,0.9364350438117981,0.9607388973236084,0.03260742872953415,0.9489695429801941,0.9842546582221985,0.754889726638794,0.2661426067352295,0.7637473940849304,1.0541001558303833,0.0025355424731969833,0.7771471738815308,0.8924615979194641,0.8525782823562622,0.8151014447212219,0.5484473705291748,0.18009264767169952,0.813947856426239,0.9635180830955505
126,0.7761422991752625,0.1939493864774704,0.12245505303144455,0.00023769226390868425,0.23618265986442566,0.0021146549843251705,0.9416719675064087,0.9499911069869995,0.9190486669540405,0.9369009733200073,0.960747241973877,0.03296227380633354,0.9492947459220886,0.9844325184822083,0.7548179030418396,0.26691585779190063,0.7060316801071167,0.9898728728294373,0.0025115818716585636,0.8259695768356323,0.8928483128547668,0.8504179120063782,0.8114858865737915,0.7491259574890137,0.17330782115459442,0.853805422782898,0.9681296348571777
127,0.7767658829689026,0.19366487860679626,0.12657040357589722,0.0002367137058172375,0.23930740356445312,0.002156543079763651,0.9415299296379089,0.9511374235153198,0.9185759425163269,0.9374748468399048,0.9589318037033081,0.03203011304140091,0.9491702914237976,0.984418511390686,0.756405234336853,0.2644493281841278,0.6216373443603516,0.8975058197975159,0.0022631266620010138,0.8100245594978333,0.8953047394752502,0.8522974848747253,0.8088762760162354,0.6836196780204773,0.16669446229934692,0.8409597277641296,0.9671847820281982
128,0.7781145572662354,0.19221076369285583,0.12352921813726425,0.0002357295888941735,0.2351856827735901,0.0020749710965901613,0.9429547190666199,0.9527536630630493,0.9202881455421448,0.9375274777412415,0.9612497687339783,0.03163456544280052,0.9503397941589355,0.9846057891845703,0.7559613585472107,0.26639440655708313,0.6225845217704773,0.8943368196487427,0.0022600002121180296,0.8052815198898315,0.8953976035118103,0.8552274703979492,0.8237500786781311,0.6467509269714355,0.1618041843175888,0.8370729684829712,0.9671260714530945
129,0.7787938714027405,0.1909562349319458,0.12713752686977386,0.0002347399713471532,0.2383480668067932,0.002096518175676465,0.9433718323707581,0.9534091353416443,0.92018061876297,0.9377018213272095,0.9621959924697876,0.031658560037612915,0.950715184211731,0.9847164154052734,0.7536170482635498,0.26903825998306274,0.6303328275680542,0.9099549055099487,0.0025274159852415323,0.8050686717033386,0.8954024314880371,0.8477317690849304,0.812849223613739,0.6642914414405823,0.16821566224098206,0.8367794752120972,0.966478705406189
130,0.7783073782920837,0.19209891557693481,0.12888062000274658,0.0002337449259357527,0.24149344861507416,0.00207203789614141,0.9423202872276306,0.9527087211608887,0.9178126454353333,0.9364985227584839,0.9622613787651062,0.03263683617115021,0.9498332142829895,0.9844852089881897,0.7544537782669067,0.2693605124950409,0.6906962990760803,0.9835711121559143,0.0026610996574163437,0.7712999582290649,0.8943635821342468,0.8474280834197998,0.8006880283355713,0.5427200794219971,0.18113943934440613,0.8093303442001343,0.9628868103027344
131,0.7799059152603149,0.190512552857399,0.12480062246322632,0.0002327444963157177,0.2353091537952423,0.002115224488079548,0.9431573152542114,0.9532840251922607,0.9204343557357788,0.9376041889190674,0.9613066911697388,0.031204601749777794,0.9505435824394226,0.9847192168235779,0.755159854888916,0.266986221075058,0.6615215539932251,0.9406940937042236,0.0021953685209155083,0.7940452098846436,0.8941935896873474,0.8515417575836182,0.8146716356277466,0.6157737970352173,0.16908495128154755,0.8283570408821106,0.9666517972946167
132,0.7798377275466919,0.1902521550655365,0.11536651849746704,0.00023173875524662435,0.22773776948451996,0.0021022495348006487,0.9392094016075134,0.9532061219215393,0.9205755591392517,0.9353484511375427,0.9477075338363647,0.03313716873526573,0.947381317615509,0.9843291640281677,0.7566636800765991,0.265499085187912,0.655086100101471,0.9547426700592041,0.0021214436274021864,0.7689293622970581,0.8955526947975159,0.8528358340263367,0.7906667590141296,0.5366621017456055,0.19027483463287354,0.8082696199417114,0.9643117189407349
133,0.7799451351165771,0.1907813996076584,0.11899837106466293,0.0002307277754880488,0.2296760082244873,0.0021229919511824846,0.9433822631835938,0.953336238861084,0.9210594296455383,0.9383962750434875,0.9607368111610413,0.031178932636976242,0.9507191777229309,0.9847488403320312,0.7569718360900879,0.2676413655281067,0.7437492609024048,1.0473600625991821,0.002799105131998658,0.8176597952842712,0.8935002088546753,0.8525214195251465,0.7937238812446594,0.7308934330940247,0.19235533475875854,0.8467527627944946,0.9665108323097229
134,0.780022382736206,0.19024261832237244,0.11758643388748169,0.00022971161524765193,0.23159575462341309,0.002216740045696497,0.9400357007980347,0.9475541710853577,0.9198027849197388,0.9372496604919434,0.9555363059043884,0.034575436264276505,0.94804847240448,0.9844423532485962,0.7559773325920105,0.26876533031463623,0.7481326460838318,1.03532075881958,0.0024560922756791115,0.8078927993774414,0.8958926796913147,0.8481155037879944,0.798906683921814,0.688656210899353,0.17599783837795258,0.8391444087028503,0.9665300846099854
135,0.7829645872116089,0.1871732622385025,0.11327819526195526,0.0002286903327330947,0.2213279902935028,0.0020182596053928137,0.9452705383300781,0.9540372490882874,0.9221495985984802,0.9393612146377563,0.9655342102050781,0.030200069770216942,0.9523347616195679,0.9851499795913696,0.7560411691665649,0.26887279748916626,0.6941004395484924,0.9718470573425293,0.002376638352870941,0.8258815407752991,0.8967084288597107,0.8477052450180054,0.8118219375610352,0.7472905516624451,0.16663245856761932,0.8535562753677368,0.9678043723106384
136,0.781054675579071,0.18921658396720886,0.11707790195941925,0.00022766401525586843,0.22751003503799438,0.002009339863434434,0.9432894587516785,0.9523622393608093,0.9178906679153442,0.9377958178520203,0.96510910987854,0.03171766921877861,0.9506874084472656,0.9847646951675415,0.7531534433364868,0.2723850905895233,0.6852309107780457,0.9736847281455994,0.002526254393160343,0.8323625326156616,0.8922837972640991,0.8515474796295166,0.8073201179504395,0.778298556804657,0.1757107824087143,0.8585842251777649,0.9676353335380554
137,0.7816678285598755,0.18868738412857056,0.12208691984415054,0.00022663270647171885,0.23362822830677032,0.0020926890429109335,0.9403512477874756,0.9510521292686462,0.9205609560012817,0.9361823201179504,0.9536093473434448,0.032923899590969086,0.9483109712600708,0.9844710230827332,0.756371796131134,0.26829540729522705,0.6950744986534119,0.9740936756134033,0.0022823091130703688,0.830336332321167,0.8932051062583923,0.8493039608001709,0.8085461258888245,0.7702900767326355,0.1682778298854828,0.8574277758598328,0.9684922695159912
138,0.7848511934280396,0.18543118238449097,0.10867105424404144,0.0002255964936921373,0.2178136557340622,0.0020374602172523737,0.940072774887085,0.9450494050979614,0.9221779704093933,0.9395915269851685,0.9534720182418823,0.031893737614154816,0.9481951594352722,0.9848120212554932,0.7547701597213745,0.271416574716568,0.7028536200523376,0.9974548816680908,0.00237332028336823,0.7889448404312134,0.8927185535430908,0.8493996858596802,0.7922326922416687,0.6214282512664795,0.18247449398040771,0.8239162564277649,0.9650570750236511
139,0.7854772806167603,0.18493963778018951,0.10704155266284943,0.00022455542057286948,0.21458594501018524,0.001972703728824854,0.945095956325531,0.9536616802215576,0.9223445653915405,0.9393976330757141,0.9649800658226013,0.030575815588235855,0.9522121548652649,0.9851832985877991,0.7554143071174622,0.270245760679245,0.74808269739151,1.0262854099273682,0.002302904147654772,0.8041518926620483,0.89456707239151,0.8484121561050415,0.8218540549278259,0.6517741680145264,0.16665028035640717,0.8361040353775024,0.9667094349861145
140,0.7841184735298157,0.18667984008789062,0.11309323459863663,0.00022350957442540675,0.22044745087623596,0.001965164439752698,0.9447152614593506,0.9523774981498718,0.9217716455459595,0.9396262168884277,0.9650851488113403,0.02972099371254444,0.9518915414810181,0.9851255416870117,0.7566041350364685,0.26870760321617126,0.681297242641449,0.9611518979072571,0.0022185295820236206,0.8136653304100037,0.8968105912208557,0.8540793061256409,0.8063597083091736,0.6974115371704102,0.1690436750650406,0.8436352014541626,0.9669134616851807
141,0.7848144173622131,0.1860087513923645,0.11155158281326294,0.00022245901345741004,0.21910138428211212,0.001957961358129978,0.9449317455291748,0.9538123607635498,0.9218623638153076,0.9394380450248718,0.9646141529083252,0.03021257556974888,0.9520557522773743,0.9851111173629761,0.7546855807304382,0.27084505558013916,0.6633899807929993,0.9492394328117371,0.0022091728169471025,0.7936421632766724,0.8928790092468262,0.8495312929153442,0.8001724481582642,0.6319857239723206,0.17419737577438354,0.8278558850288391,0.9659097194671631
142,0.7857216000556946,0.18503567576408386,0.10871122032403946,0.00022140379587654024,0.21578772366046906,0.0019345612963661551,0.9449180364608765,0.9527273178100586,0.922096312046051,0.9399601221084595,0.964888334274292,0.030125826597213745,0.9520742297172546,0.9852023720741272,0.7552910447120667,0.2699393033981323,0.6934601664543152,0.9994927644729614,0.00201610941439867,0.7565901875495911,0.8953883051872253,0.8435938954353333,0.7700839638710022,0.517294704914093,0.19503241777420044,0.798387885093689,0.9627567529678345
143,0.7864676117897034,0.18440480530261993,0.10457014292478561,0.00022034402354620397,0.21056699752807617,0.0018824189901351929,0.9458783268928528,0.9542656540870667,0.9220917820930481,0.9405815005302429,0.9665741920471191,0.029433423653244972,0.9528800249099731,0.9853707551956177,0.7557227611541748,0.2702258825302124,0.6660903692245483,0.9618762135505676,0.0022772375959903,0.7744590044021606,0.8958869576454163,0.8510828614234924,0.7913600206375122,0.5595061779022217,0.18427962064743042,0.8117483854293823,0.9628756046295166
144,0.7861248254776001,0.1842735856771469,0.10938308387994766,0.00021927972557023168,0.21546931564807892,0.0019156369380652905,0.945486307144165,0.9554095268249512,0.9217942357063293,0.9398624300956726,0.9648792147636414,0.02953159622848034,0.9525453448295593,0.985268771648407,0.7546299695968628,0.2700164020061493,0.5981925129890442,0.8930929899215698,0.002091197296977043,0.7778005003929138,0.8965041041374207,0.8519184589385986,0.7792963981628418,0.5834829807281494,0.18375711143016815,0.8151592016220093,0.9644810557365417
145,0.7884756922721863,0.18222694098949432,0.10664919018745422,0.00021821098926011473,0.21193303167819977,0.0018503759056329727,0.9455015659332275,0.9553929567337036,0.9225931763648987,0.9413204789161682,0.9626994729042053,0.0296365674585104,0.9525697827339172,0.9853594303131104,0.7556991577148438,0.270172655582428,0.6706008911132812,0.9601196646690369,0.002059005433693528,0.7899627089500427,0.8936447501182556,0.8534317016601562,0.7912731766700745,0.621501088142395,0.17836134135723114,0.825251579284668,0.9662724137306213
146,0.7874253392219543,0.1836218386888504,0.10980937629938126,0.00021713788737542927,0.2187482863664627,0.0018929680809378624,0.9422506093978882,0.9474994540214539,0.9220545887947083,0.9403104782104492,0.9591380953788757,0.032641083002090454,0.9499929547309875,0.9851177930831909,0.7547785639762878,0.2725061774253845,0.643646240234375,0.9464169144630432,0.002148047788068652,0.7906017303466797,0.893616795539856,0.8510565757751465,0.7779625058174133,0.6397709250450134,0.19054658710956573,0.8255365490913391,0.9655507206916809
